668, 5
669, 12
670, 7
671, 6
672, 12
673, 12
674, 15
675, 18
676, 18
677, 22
678, 17
679, 12
680, 11
681, 18
682, 13
683, 12
684, 12
685, 16
686, 17
687, 11
688, 5
689, 10
690, 8
691, 6
692, 2
693, 11
694, 10
695, 8
696, 10
697, 4
698, 7
699, 7
700, 4
701, 11
702, 6
703, 14
704, 5
705, 11
706, 6
707, 4
708, 0
709, 7
710, 9
711, 5
712, 7
713, 12
714, 7
715, 11
716, 8
717, 6
718, 11
719, 10
720, 6
721, 9
722, 9
723, 13
724, 4
725, 10
726, 14
727, 15
728, 10
729, 16
730, 13
731, 22
732, 18
733, 14
734, 15
735, 20
736, 14
737, 16
738, 11
739, 6
740, 4
741, 5
742, 4
743, 3
744, 4
745, 6
746, 8
747, 10
748, 6
749, 9
750, 9
751, 8
752, 7
753, 8
754, 10
755, 7
756, 10
757, 3
758, 8
759, 9
760, 8
761, 9
762, 9
763, 10
764, 7
765, 13
766, 9
767, 9
768, 12
769, 6
770, 4
771, 2
772, 5
773, 4
774, 2
775, 2
776, 4
777, 5
778, 10
779, 7
780, 4
781, 8
782, 6
783, 10
784, 6
785, 13
786, 6
787, 10
788, 9
789, 9
790, 10
791, 13
792, 9
793, 11
794, 17
795, 14
796, 17
797, 15
798, 11
799, 13
800, 11
801, 14
802, 10
803, 13
804, 4
805, 10
806, 14
807, 8
808, 10
809, 11
810, 6
811, 6
812, 5
813, 9
814, 6
815, 6
816, 6
817, 5
818, 3
819, 2
820, 3
821, 4
822, 9
823, 1
824, 5
825, 2
826, 3
827, 3
828, 4
829, 2
830, 4
831, 3
832, 2
833, 5
834, 5
835, 7
836, 4
837, 7
838, 11
839, 10
840, 12
841, 11
842, 5
843, 7
844, 5
845, 11
846, 11
847, 5
848, 10
849, 8
850, 6
851, 4
852, 11
853, 12
854, 12
855, 6
856, 11
857, 3
858, 7
859, 8
860, 8
861, 6
862, 6
863, 5
864, 2
865, 4
866, 4
867, 2
868, 2
869, 1
870, 1
871, 2
872, 5
873, 2
874, 8
875, 5
876, 8
877, 6
878, 6
879, 7
880, 10
881, 7
882, 4
883, 9
884, 8
885, 9
886, 9
887, 8
888, 15
889, 8
890, 8
891, 21
892, 5
893, 12
894, 14
895, 10
896, 13
897, 18
898, 11
899, 14
900, 8
901, 7
902, 6
903, 6
904, 6
905, 9
906, 4
907, 5
908, 6
909, 7
910, 4
911, 8
912, 5
913, 1
914, 9
915, 1
916, 4
917, 5
918, 6
919, 9
920, 10
921, 5
922, 7
923, 6
924, 7
925, 3
926, 6
927, 9
928, 12
929, 5
930, 13
931, 9
932, 13
933, 16
934, 14
935, 8
936, 14
937, 10
938, 11
939, 4
940, 10
941, 7
942, 4
943, 4
944, 12
945, 8
946, 9
947, 7
948, 7
949, 3
950, 5
951, 6
952, 3
953, 8
954, 5
955, 2
956, 4
957, 2
958, 1
959, 2
960, 2
961, 3
962, 5
963, 1
964, 4
965, 3
966, 8
967, 7
968, 12
969, 11
970, 8
971, 9
972, 15
973, 13
974, 17
975, 8
976, 6
977, 9
978, 8
979, 8
980, 11
981, 12
982, 12
983, 13
984, 11
985, 9
986, 12
987, 17
988, 19
989, 9
990, 13
991, 12
992, 1
993, 8
994, 7
995, 7
996, 9
997, 7
998, 3
999, 10
1000, 7
1001, 11
1002, 5
1003, 11
1004, 9
1005, 11
1006, 8
1007, 8
1008, 10
1009, 15
1010, 5
1011, 17
1012, 6
1013, 13
1014, 9
1015, 18
1016, 13
1017, 15
1018, 14
1019, 15
1020, 15
1021, 11
1022, 19
1023, 21
